id	tweet	lbl
6533	Dear judges you are to blame for the pole which has ridden Katia #GNTMgr	NOT
2150	How so hit the pencil, it hurts? Braids, nails, boobs ... and hopefully I put glass eyes? I have capable #shoppingstar	OFF
653	@USER Years lot! Be always joyful and happy!	NOT
9073	Susana so as you leave take the fruit with your name and place where I know. #gntmgr	OFF
5594	The same faces we think so we had yesterday that hour #kalomesimeraki	NOT
2306	Take forums. Erchetai_POUTSA erchetai_KARAPOUTSA # # # erchetai_VOIDOPOUTSA_No2	NOT
8640	So you need pants I'm sick of seeing men gossip obsessed 5 year old	OFF
5661	Pooooooooooooo will the Varese #kokkinopotami	NOT
8799	Yuzu in food, to not forget #gntmgr	NOT
7125	The unpaired how sexist ... #kalomesimeraki	NOT
8271	He said insulting to find the counter folk? He said it ; The I heard wrong? Let me know to curse as it should #gntmgr	NOT
7633	Women and Reading by Antonis Liaskou!	NOT
5720	All run behind the birds and trying to catch and certainly have been suffered elsewhere #GntmGr	OFF
3601	regulation is clear: if the ball hits the body first and then the hand is not a penalty! #TOTLEV To cut the hand that is the defender? What nobody voted # syriza_xeftiles	NOT
4840	Hey friend what this karakouklara the Papageorgiou. To see you and these #GNTMgr	NOT
7427	Freedom ️ Kaya Asimina #gntmgr	NOT
2480	Good evening and good week tweeter-stylist! Do and once I managed Nama and I you together! What we see? Who is this neurosis partsaklo? #shoppingstar	OFF
486	This Meliti be playing end malakismeno #gynaikaxwrisonoma	NOT
1931	The curse of Chian ... battered by terrible tragedies women of his life. Still his daughter Linda in the nursing home, he left the Bemba cancer ... -	NOT
5251	So some sourness that would envy the most gourmet vinegars .... #gntmgr	NOT
9907	@USER they were watching and they nd_thelate #	NOT
9759	Ade Genevieve to see the next ad for crisps #gntmgr	NOT
4024	@USER the what; ️500 nomataioi You, half metaferomenoi gypsy! The Tachiaos most people had simera.Choria the fascist arrests that you used as the communist regime #syriza_xeftiles # erchetai_KARAPOUTSA erchetai_VOIDOPOUTSA # # # e erchetai_POUTSA	OFF
5434	Wish the permeated actually sword Anna, to the gore (lethal) #GNTMgr	OFF
1129	But @USER not need knowledge, nor to be any intellect to perceive the rottenness of nDOULAS ..	NOT
827	@USER Where are you my girl?	NOT
7869	Susana will ultimately ask the Bratt doing catwalk and the graduate ... #gntmgr	NOT
1199	What MDPE? Opou asshole to me will come? Certainly worse than this I do not think there is, but again	OFF
6361	ASIMINA DN fed up DN PE WILL DO SOMETHING Pathos #gntmgr #Gntm # gntm2	OFF
6668	The Emmanuela has opposed the annoying orange #gntmgr	NOT
5863	\"The \"\"society\"\" that closes the eyes (and ears ...) to rape underage girls, who drives weary refugees in the night, disturbed six girls in the parade. # XeftilesEllines\"	NOT
1687	@USER Thank you, thank you! Also in Cheers (you), and you (you are all) good!	NOT
10120	With very wronged today #globetrottersgr Telamon and another with Varthakourians ... But my love I missed too much and renew our appointment for tomorrow. #erwtasmeta	NOT
9596	200 cakes yesterday cut the clown, important event of the 20th century, the birth of the fascist #skai_xeftiles. VRE aye to hell and beyond	OFF
8326	@USER I see in psaximo..diatypose otherwise the request for finding someone ... Where to like women.	NOT
6431	#kokkinopotami dear Iphigenia working hard in Paris and Russia to make you my wife also is not what NOMIZEIS	NOT
5350	I do and I shoot a hen. #GNTMgr	NOT
203	I hear voices in another domateio ..! 1. I'm Jeanne Darko 2. 3. thieves have entered boyfriend brought my sister rather 1.	NOT
6635	Who put the cicadas from behind? #gntmgr	NOT
2883	@USER Dax then, lucky you, the ignorant go below; there are worse, trust me.	NOT
1875	@USER Only when they do not see our women, not to provoke ..	NOT
1486	@USER began instruments! and you're still ...	NOT
5157	@USER VRE Xeftila the plate as the say to your friends in cafe - which again is not justified - not public who the audience is and your children bum. The slut next giggle because you seem like such a living in their skatozoi every day.	OFF
7878	Children Katia spoiled! Wear bras! #Gntmgr	NOT
4985	Respect has to do with whether you respect the beliefs of another, not whether it is right or wrong according to your own judgment. It, the opinion is that you're an asshole, that does not mean they should not respect you and to taunts.	NOT
1166	@USER here that say eat that drink and grab our ass	NOT
1256	@USER Fuck eh you kidding me vote Mitsotakis Sourgela	OFF
4828	@USER I dedicate the song ellinikotato The pussy and the bottle S'eferan in this mess	OFF
4472	Strategy # erchetai_POUTSA is said	NOT
4245	@USER And we too? We! Demobilize our men instead of troops and our women.	NOT
7491	-Is this woman ignored so many months? And they #erwtasmeta see, and then you say that has not viewing	NOT
4603	@USER You're less? no way!	NOT
3566	@USER correct beloved slla not confuse rolous.Ego am the KARAGKIOZOPAIKTIS, Karagiozis it you	NOT
9926	He was ashamed to say this song? #thevoicegr	NOT
2850	@USER LOWE Fat Why my boy? You are not FLORA Cana?	OFF
9421	@USER There are many soft. But every one is unique.	OFF
5103	The emerging singers in Greece if they do party will definitely enter the parliament. #TheVoiceGR	NOT
10207	\"When you want to do \"\"hi five\"\" but not go to another with no ... #gntmgr\"	NOT
1132	\"@USER eventually wants giaourtoma, but how soft? Turns out the front to present gentle style and not the Tsiridou the buds are cats hopefully stung couches psifalaki above by any \"\"\"\" housewife \"\"\"\" ... but NOT FORGET THE GANG SW-W\"	OFF
7942	Advice to Maria Ioannidou: If you miss Natalie Germanos .. Make Twitter! #mesimeri_skai	NOT
3103	@USER I think I said that the figures are indicative. I'm not a manager, nor you imagine. If you fold. The Brown is the current Prometheus.	NOT
2959	#shoppingstar Gogoulini chazoulini 38 years yet hahaha	NOT
3168	What parenthesis MORI bullshit him threatening Mr. Olas .. will say to you that in so Annoula voted not to accept the other? #poweroflovegr #skaipolxeftiles	OFF
1712	Re soft, three days before the car wash section. Again drizzle? A fuck anymore eh	NOT
3179	POUTANOLILIAN IN KATIA WILL MI MILAS WITH MORE RESPECT. IN KATIA #gynaikaxwrisonoma	OFF
2564	\"WHEN NOT JUSTICE \"\"chews\"\": IN PRISON THE HEAD OF KYVERNONTOS PARTY OF ROMANIA! # # Overrun Justice\"	NOT
7785	It megaaaaaalos the mo @ USER Asimina ... undigested huh? #gntmgr	OFF
4179	Frankly close TV is the ultimate one? Copy the actions of Manou from the kolopaida the balcony? LIZARD worthless if they win not to say you can eat .. # MasterChefGR_Xeftiles	OFF
2004	@USER eimaste.ta here will see you in the first thick potato.	NOT
7720	Yes the remaining NO in shorts! #TheVoiceGR	NOT
27	@USER're beautiful	NOT
1629	Dax @USER the lypomouna ridiculous Tony but my friend Ai WTF! Sichamenoi all 3	OFF
6142	Susana careful. You do not want to remember what you #gntmgr	OFF
7345	The next top model feel part chicken in seaside location! #GNTMgr	NOT
10133	And I want to drink now, but I detoxification. #erwtasmeta	NOT
7096	Do not worry girlfriends and do not enter as models will enter as actors in Piraeus Municipal Theater ... it has done and the last #GNTMgr	NOT
7334	Chafitsouf Tsouf TRENAKI #gntmgr	NOT
6462	#GNTMgr what you can not stand the arrogant and indifferent tone nor ye judges themselves to watch	NOT
6451	When you tell your wife that it's fun, definitely going through her mind and prick.	OFF
5041	#GNTMgr Freedom is higher by Katia, Katia know ... you have lost jobs due amounting to do? I tell myself ignorant ...	NOT
6562	#gntmgr NEXT!	NOT
9219	My dream is to go with two models ... oupsssss #gntmgr	NOT
3363	@USER Good morning. You are not so?	NOT
6666	@USER Syrizaioi asshole sanofagoi deified until the ... Beo.	OFF
10025	-What did you Gianna ..? -What I always ..... # # kyvernisi_tsirko ND_thelate	NOT
3560	Candidate in STROUMFOCHORIO? #shoppingstar	NOT
489	You're a dove flying in the sky from here only such	NOT
2307	@USER What are you talking about? You are in medieval Mr. believe in curses?	NOT
8751	This did not go to voice the Vendée? #TheVoiceGR	NOT
8819	One mock the other ... what plate echoun.App then came out the Bouligk missed plate #GNTMgr	NOT
3282	#Giatinparea Ntitzei madness everyone. Give	NOT
7474	I do not understand what it says Vicky guys #GNTMgr	NOT
1463	In prison he led the 43chronos who seduced a 14 year old girl who ended his life by falling on train tracks in Muscat. Justice immediately identified the cause. The society ;	NOT
6183	Nick from #GynaikaXwrisOnoma and Katia from #GNTMgr finally burst the sociopaths ..	OFF
8647	Until you finish this boring part of #GntmGr, you want to talk about something really interesting, like what plants thrive in Botswana?	NOT
8665	Refugee welcome!	NOT
5358	When you got you arrive with adhesive and unplug shovels for former and what moves #gntmgr	NOT
881	The suit he got there he looked number #ShoppingStar	NOT
10143	Irrelevant but more dope couple on the Titanic were those old folk who died hug! Not Jack to the other, who went the asshole died to save other to fucks with others and this ate fish!	OFF
7795	After our @USER not sent to hell again well	OFF
10076	The old lady revealed? #kalomesimeraki	NOT
5311	Eating pork does not offend the religious feelings of Muslims but eating FOOD opposite the talaiporimenous offend humanity. This is not pork or alcohol. The thing is FOOD opposite the hungry. # Diavata	NOT
5474	#kalytera -the Onassis was not he with his cigar Mr glasses? -No eh Sotis the flywheel -eleos Tasos Buja is my sister eventually found it	NOT
763	Cried Constitution .... # # # Evroekloges2019 erchetai_POUTSA	NOT
8754	meanwhile # brioche and the types malliotraviountai their women -and the contrary and gets kids and disappear or go into the country and we in kopsocholiazomaste silver alert	NOT
9363	Multiculturalism! Pakistani Komotini sexually attacking two women. Samos alien attacked a municipal officer. Residents of the village in Jharkhand complain about thefts in homes, drugs, bloody conflicts and obscene harassment underage girls.	OFF
1884	Pray f balls of Zeus and the balls of Pan!	OFF
6393	ah MORI katakaimeni Aglaia how to get in the car with this rain I have Mr. Mr. a stew pot to put on the head	OFF
4810	Konstantina beauty what my God? #gntmgr	NOT
1585	@USER None. You Adoniki SW, deep black right. But you and hen.	NOT
3361	No need to do the show. If you separate, they will still watch and in silence, because good deeds are not noisy.	NOT
9268	Nothing has come on get out to rest up and we #gntmgr	OFF
254	@USER highlight words .... slaves;, ug? VRE hopefully you twelve year?	NOT
9158	Upcoming Martina. #gntmgr	NOT
7327	Again disappearances ALL OTHER our main Malasidou. #tiexeisdithei #shoppingStar #kalomesimeraki	NOT
9486	@USER if their baptisms refugees, good luck in general	NOT
6760	\"It is understood that the Berlin Wall was \"\"anti-fascist protective\"\" says KNE. Saw of it was built to be passed no fascist in East Berlin? No one. So it was effective.\"	OFF
4710	#ShoppingStar good talking to her child guess every day and says .... then good university?.? BOOM	NOT
7179	\"\"\"Boil\"\" the Greek islands -Above 790 refugees and migrants within 48 hours? HELLAS ;\"	NOT
3776	@USER At first VRE Cross thinks is present but not Akka is you! Now I understood not, however, resembles spermazoaria yourself or your voters?	NOT
8524	Cigarette mess. Whoever does not respect changed channel. #TheVoiceGR	NOT
7333	#TheVoiceGR Sakis may be n alien. He does not understand, did not understand ...	NOT
8091	10 makes all movements and all the meantime. To see you and these #GNTMgr	NOT
7603	Martina, nice photo is a photo that you're not into #gntmgr	NOT
307	#Giatinparea is our star, is our goddess, ️️️	NOT
9017	Sorry, the dumb post them now that his mother is nice pussy?	NOT
2372	Andrew ever to warn our #giatinparea	NOT
3799	Tsipras will eat dick asking Constitution ..... # # # erchetai_POUTSA SYRIZA	OFF
319	@USER Admit it you agamiti long ...	OFF
732	Guys, I have a little friend in PV, I basically as dead. For half an hour the PV accounts closed after opening, reclosable coke. To erase the app that updates to Incense, what to do? #giatinparea	NOT
2843	@USER Validation in North ... well you are illiterate reasonable for one who knows warring Albania to Greece ... I ng my sympathy for your situation	NOT
903	@USER Glad you're okay! Glad you sincerely! I really like your show ..	NOT
9613	Ah eh my favorite Parios ... and thou hast unresolved problems in your family! #kalytera	NOT
7506	Left 1-2 seconds of porn Korina not have gone still here! Do not see your escape! #gntmGR	OFF
7820	Great woman. Did something happened and got itself another way and now is f unclaimed now? #fosstotounel	NOT
5250	# ND_thelate The Thessaloniki Misdemeanors Prosecutor instructed to conduct preliminary research on the reactions of residents last month in Vrasna of the Municipality of Volvi, where the permanent establishment of illegal immigrants in the region.	NOT
2107	Madras, Mantis, Mantis # erchetai_POUTSA to #syriza_xeftiles	NOT
6563	@USER Yes refugees but matter and where are the refugees. I do not in Greece to have a problem and to ask for asylum in Japan	NOT
4417	@USER #survivorGR If it was official sports competitions, will be voted on ... Because talking about the survivor of all .... Appearance, character, partnerships at the beach, if you partakias and lykofilies ... These. Count everything from the beginning of the game	NOT
9314	#Kalomesimeraki Andreas little break with messages on it?	NOT
2957	\"\"\"The battle of the Cross, who elected celebrities\"\" eh lol assholes, we live in the best country in the world. And in the best city in the world would add, Athens eh pussy. 120 days today and I go, sorry irrelevant. Just stuck again in touit.\"	OFF
2862	@USER You told you're now oportouna Stalin?	NOT
8419	He did, he says, the hooker Alexaros Mitsotakis in Parliament with statements Petsa etc. Children, the unique lysis in this constant phenomenon is the absence of stupid. But, again, can not be permanently absent. So you understand ..	OFF
3727	@USER Cub Scout, do not be unjust, and has a partner, he says often-dense itself, sending him to Anavryton!	NOT
4399	This and festivals video MARINAKI of vangelara after polls let ... We declare the policy in Greece in 2019 AD Dax, bam 'well ... # # ND_xeftiles #novartis noor1	NOT
4940	C. #XFactorGR	NOT
2013	Ah my Giorgakis, do not cry ... # GynaikaXwrisOnoma	NOT
1013	Nikos Pappas are you here ...? # # Ekloges2019 erchetai_KARAPOUTSA	NOT
792	#shoppingstar will put finger again! charisopoulos: I do not speak nicely.	NOT
8745	Fucking children Yulia. As for the island children I have friends who played, did her son fournarissas, incredibly hard turning. Why had he eg air, do not go to Spinalonga boat and were not turned. Btw seirara. #kalomesimeraki	NOT
4425	You're @USER for garbage	NOT
6040	Shame and disgrace is not the Syriza from behind and the political that stunned us the balls so many years? Both hay share the fascists who voted you to see how to collect them	OFF
5339	Michaloliakos, I'm not a fascist, greeted Greek	NOT
9107	Katia as it opens the show ... #gntmgr	NOT
3615	In @USER mind with you	NOT
853	If justice terrorized by something seedy Koufodinas then gamithike any law Dimitris Koufodinas stop the hunger strike through the user @USER	OFF
10190	Do not try it at home ... Yes Hey for self sat to see # GNTMgr, for magic! Leave the crap to begin with @ USER fast!	NOT
1	Whatever party n being the what Mr party you were a question plaguing the country. For how many years will still pay Mitsotakis? # ekloges2019	NOT
5430	#paofc # TheFinal4GR #TheVoiceGR Trifyllara say!	NOT
7990	\"MORI \"\"lolo\"\", if not liked the YOU WEAR m @ USER @ USER who sewed and photographed ... Ante longer with each Lucretia seamstress #gntmgr\"	OFF
1981	@USER What assholes! Want growth prospects and jobs instead of poverty benefits from state-daddy!	OFF
644	@USER're not treli..Ach I'm not around to help you to eat ..	NOT
2738	Those who have upset the syrizaioi of BoL not missed the peletidis what decision? we are assholes Mr. declare judgment?	NOT
2788	AFTER PARADECHTIKES MYSELF HOW NOT HAVE CONTROL YOU CLASS WHY NOT ONE ANOIGEIS GYRADIKO TO FIND THE MEANING OF YOUR LIFE?	NOT
5828	Iphigenia will say keratosis? #KokkinoPotami	NOT
4309	Hey assholes, you do not tell us so suddenly, would us getting anything.	NOT
7413	Not a snob Eleftheritsa foolish ... Glykoula! #gntmgr	NOT
1360	\"THE YELLOW GLOVES: \"\"Orange does not, in lemonade does not, in what sets\"\"? When you think you're the maitre, but ultimately you are the Gionakis communication.\"	NOT
871	Good morning and good rest of us and see you again in a few hours View Hall dj pappous're after	NOT
7226	EMILY KOLLIANDRI IN LOVE #erwtasmeta	NOT
8398	#gntmgr History The site also brings Fr. comments considers this acceptable. When comments have beautiful arguments, never go up. Their junta will pass? We will leave the democratic right of every citizen to provocateurs hands? or we take the black?	NOT
7714	#akraiafainomena the country of culture has filled barbarians vandals cannibals who rejoice to destroy them and the state ultimately does not want to have even Greek State about this fill (only refugees NO) Sunni Islamists forgetting that their prosecution tons Blood	OFF
3325	@USER suited their own regional losers Alexis triggered Cleisthenes about ... what caught him pain I supposedly? Did you see the Notopoulou? Same faces with the winner .... # SYRIZA_xeftiles	NOT
8107	Applauding all but Katia ... chachchachachach #gntmgr	NOT
42	@USER A re really my grandfather congratulations .. how have time with so akaount God knows .. you are my horse koritsara prasein Olas .. and remind you that beyond the winner to expect and ate a banana without saliva.	OFF
10065	The Ifegeneia fasi..den to eat, do not eat .. # kokkinopotami	NOT
28	From here go ... from there you go again ... in Nertzi end! Poooooso you burn #skaipolixeftiles #poweroflovegr	NOT
722	sucks the shirt, the plaid is fashionable #shoppingstar	NOT
1989	For the first time this year not to pull to see the final! I prefer to see the BBC report on Brexit #masterchefgr_xeftiles	NOT
4750	@USER Believe me no one wants to see your balls either in Korea or in Greece	OFF
361	@USER And you now after that you think you have become a journalist or a valuable and reliable person? No buddy were you and you will be a doulaki him #skai_xeftiles shame journalism minions gleiodi Portosalte and partner in e	OFF
3883	No you never said that they see as easy Points a Sud said simply that they have again advantage to women in the black group Sunday ... you are the xeftila of Cyprus oloklokliris not speak specifically for YOU correct character #survivorGR	NOT
5112	\"\"\"Dress for yourself, not for others, women or men ...\"\" #shoppingstar\"	NOT
2837	@USER You idiot eh mlk? ND everywhere voted against Mr PASOK KKE me n say that I voted ND. Fuck palioprezakia ask Mr. the change. So get ready for much yogurt Mr. Hlepas in 17Noemvri 2019 ... Being with wipe clean the Nikol	OFF
1795	Gogoulini'm ready for today and shovel on hand I #ShoppingStar	NOT
10170	St. @USER your balls	OFF
9650	@USER Turks kakometazeirizontai them, and why they leave. These toue Unleaded in Greece! The Greece not Have no obligation to look after the problems of Turkey. We are not allies in their war!	NOT
6208	@USER talking this particular is total bullshit. He had served in the cell n is not left nor the sweat, but as respects the employee.	OFF
8746	#TheVoiceGR What a nice song! The Bofiliou says it perfectly!	NOT
4329	In other news Yusuf, if I understand correctly, he won the Master Chef ...! Ie. Blacks won, but the difference made her the dish of Yusuf and with rival saloon ... is our Survivor Master Chef heart ️️️ # survivorgr # survivor2019	NOT
2971	@USER If men become gigolo will die of hunger because women are not Liguria. Do you feel at all?	NOT
8961	Such as sadness of something I myself each time telling me that my mother burned the soup and get skewered! #gntmgr	NOT
10061	#GNTMgr hyperteleios photo Katia	NOT
7956	However, if the contestant was Kaya will be starring in cliques and spoke incessantly in 3 languages. #gntmgr	NOT
9386	The fasistaria threats must be eradicated.	OFF
1865	@USER finished abomination ...	OFF
9490	Asimina will be time to meet Susanna ..... #gntmgr	NOT
7770	She thanks you leave Susanna tomorrow. Abomination you too. viper #GNTMgr	OFF
2178	@USER Why Nikolaki eh? The other candidates who grew up? .... is silly child .... not pull! But all you have suffered a kokomploko .... I were you I entered the Apollo 13 and I made lightly! # SYRIZA_xeftiles	NOT
4512	Also, there are parents take their children to a school dance and learn that it makes the lesson Gogoulini and leave their children there .... Just misery ... #shoppingstar	NOT
10225	Nor the right of Jolie my dolly #gntmgr	OFF
5740	In a bouzouki joint show and tell about Rocky Damn #XfactorGR	NOT
1616	Fourka witch is today ... #shoppingstar	NOT
9517	Coal cars fucks today. Your mind	OFF
9614	Shut up! Stupid! #GNTMgr	OFF
6701	Go Papazisis in the casting for the role of Miltos, say we do not want much, just to talk Pontian, Turkish, French, Russian, yielding the role. Eventually translator for the UN were looking, not starring #kokkinopotami	NOT
9121	Kaya you are to blame ought yourself to SHOW to clear the bad Spyros therethrough while keeping it all worse! #gntmgr	OFF
5510	I am ashamed. #gntmgr	NOT
10181	#xfactorgr when I get a degree ..	NOT
3664	Council of Europe accuses the regime of Orban for inhumane treatment to immigrants and refugees in the country of ... small children imprisoned and starved their asylum applications rejected systematically ... but funds for immigrants to absorb normal!	NOT
3980	to call you from the office Marinakis ... (if true) Be to ask if you Citizen of Piraeus ... and to beg Him crucifixions ... something wrong ... in this of here place ! # ekloges2019	NOT
6739	After that, who would dare to challenge that we are the smartest people in the world and in a helmet? Released false rumor that come refugees. They set up road block in the morning ...	NOT
5026	@USER THE FUCKING YOUR Antichrist, Allah PROSKYNAS FOR SOME EURO and pussy POUTANAS OF THE MOTHER WHO AT BIRTH VROMOPOUSTRE anti-Greek propaganda #GREECE	OFF
3886	@USER're not alone ... or me and better for that matter	NOT
1698	Worse, they would vote again #giatinparea	NOT
1096	Grab berries and jump to conclusions SYRIZA_xeftiles #	NOT
8818	Will tell news bulletin at 12 ... Beaufort #gntmgr	NOT
3968	@USER're just in August 1968?	NOT
5529	With Scully looks Marina #GNTMgr	NOT
876	Well MORI Katerina xepseirisma with the braids! It has and medicine for lice! #poweroflovegr	NOT
1693	\"\"\"Be polite, to work hard, always smiling, being a dreamer, travel often still with Mr. your mind, be kindness, being true to Mr much love in your heart!\"\" Lessons great people, we we booked in our minds! good morning\"	NOT
3383	The Cayo is not well ... #shoppingstar	NOT
5124	A @USER and my mom the same as your own! He says finally will become a grandmother. Whatever good the baby and tell it as you like. Chichi thank you very much. It is a blessing indeed. I wish to all women	NOT
7462	if nobody Sultan, whether or not in GREEK series, considered an international career? #KokkinoPotami	NOT
10012	Weep with SEXY ntarntanomoro #kalomesimeraki	NOT
6717	Martina are the instances that should get the Bulls #gntmgr	OFF
1413	Let your hair FUCKING stunned. What is this new re #poweroflovegr children	OFF
8706	\"Some \"\"chick\"\" may excite crowds of \"\"gynaikakia\"\" ... but never learned how to attract and keep them near the Theogkomena ... that is able to offer them the ALL, ALL. * Also applies to women.\"	NOT
4058	@USER After you I said the next time I'm irreligious and even my eipes''sta my balls not to rotisa.Ti dihalo, Alzheimer course echeis.Kai a gamane children.	OFF
1373	E E E E ERCHETAI! COMES! COMES! Ekloges2019 election # # # # Ekloges_2019 Velopoulos # ND_xeftiles SW #	NOT
5614	Anna was Aptian worst useless, but once again will stay at home. You've broken nerves so this year? Gather there in #GNTMgr not end up like the #Poweroflovegr. assholes	OFF
4042	I'm in the polling station where the mayor comes each time with 65%. It's happening in the world, more clearly than in previous elections. # Erchetai_POUTSA? # Evroekloges2019	NOT
10280	Katia Hey, just your opinion on foreign policy have not told us! #gntmgr	NOT
4394	The @USER you are the macaque plays voidogourouno	OFF
9175	GAA teleioneteee himself on fire ... #TheVoiceGR	NOT
4922	\"@USER I think all women who consider beautiful in this dress, and not one I can not say that I saw \"\"bad\"\"\"	NOT
3913	@USER Hahaha be very funny	NOT
324	@USER Being now says interpreter / translator in the EP and to know that you come Hare, Velopoulos for simoultan by the letters of Jesus # @ # *!	NOT
2383	That Nana #shoppingstar	NOT
4001	The xeftila not that we xeftila the rest of the civilized world (not for the first time after all) but thought to pass such change. Hopefully they'll get it back eventually.	NOT
4954	The Bob who hate the clothed dyed combed so dear Mr. #TheVoiceGR	NOT
9792	#gntmgr come on cry the little Mr. ff. It was about time!	NOT
6125	While thou Asimina and the other FF foxy ... #gntmgr	OFF
9368	@USER And in the middle of the ... assholes	OFF
4093	Come well dressed. If #shoppingstar week out, the money gets that or go somewhere else pch.se charity?	NOT
9928	You have the @USER confusing enough. The information for your fellow student useless and unnecessary. as the world believes that a woman is worth addressing the other gender according to the attire I will regret much. have a nice day.	NOT
4569	Regina you are crap exooo #poweroflovegr	OFF
3895	In Alexis and say you're leader, your every word concord and catapult	NOT
4284	#tatouaz sorry Anna said in Olga ... ... Are you perhaps a little too harsh with him?	NOT
3193	With a simple twist you see coming in the ladle or mono I see? # # Erchetai_POUTSA erchetai_KARAPOUTSA	NOT
2982	Which party are you now? Even go Elam? your Efae to the Syrian position on the ballot. How low? So low? #Cyprus	NOT
168	@USER ECU not told us what shit you think you are! Because only a true fascists like you tsouvaliazei them all into categories without n knows the story of everyone! Only a fascist like you think they are the dominant species in a human Publ	OFF
10125	Anna Maria; Do you speak English; Because I speak the girl! #GNTMgr	NOT
197	\"Old ND Mobile Home understand where goes the thing and began to assert from now .... leaderships with first and \"\"best\"\" Avramopoulos him .... Before you even sooner eat the door .... \"\"Pramati\"\"! Where even irrelevant Being with them makes BAM, to \"\"catch\"\" ...\"	NOT
9884	Mouzon god who revete fart and not afraid to die ... #TheVoiceGR	NOT
6623	And apodeixeis. Stimevo the GNTM. #kalomesimeraki	NOT
9183	H free after each shooting #GNTMgr	NOT
3141	Finally after mature reflection and self-criticism, the conclusion of the government for the elections is that they sail properly but the wry seashore (people) # # ekloges2019 ekloges2019 Ekloges_2019 # # # Syriza_xeftiles SYRIZA Alexis #	NOT
4074	ooooch fiddle ... what? In these vromopodara the best shoe to put crap you seem! #shoppingstar	OFF
465	@USER dying for you and let you scam	NOT
410	The candidate mayor in Mandra romance, George Drikos who openly supported the pogrom against refugees held in Vilia, made sure to reward the leaders of pogroms putting the ballots in the. # Ekloges2019 #antinazigr	NOT
8089	However @USER the ..implants not only concern women ... To see you and them ...	NOT
8738	Where are you Andrew tiny? That if you were there now will fight with what the New Year's Eve of #gntmgr	NOT
8066	@USER Men are ... They are able to all	OFF
4504	@USER wants the hooker to hide and fasistochara not leave her!	OFF
1261	? Since when the prosecutor sent notices about the outcome of cases? The justice puts decisions rather than communications.	NOT
8973	@USER Dear fasistokourada extreme right to pull BTjl4ECW7OEggJK Fuck name in four.	OFF
6956	@USER the fines paid by stations Mr. Meanwhile in a couple years you will come out fine will yes to another channel whenever the katapoutsaklara of. For Liagos talk	OFF
1979	@USER syrizaios is this bullshit nontara?	OFF
5817	Now do not tell chatting Susana perfect #gntmgr	NOT
5898	@USER MORI IS NOT ENOUGH AND KARA OF THE SAINT NEKTARIOU PAPARIASES	OFF
2220	@USER You have not got my Julie showcase who you are, what you write n for this being my friend!	NOT
5252	#gntmgr Keratsini? Not a Voula Vouliagmeni? What ntekantans!	NOT
5680	In principle they know to stand out the birds? #gntmgr	NOT
5428	Epeisodiara I lost yesterday but today the episode not go back! #erwtasmeta	NOT
4919	The truest pair of Hellas DONE! #kalytera	NOT
8386	\"Emetic all of them and especially the \"\"Curie\"\" were VERY funny sexual harassment at kopela.Ekanan and representation and meta laughed, concrete blocks. Simply nonsense. Must intervene ESR. #mesimeri_skai\"	OFF
8963	I expect comments Moutsina children tomorrow. Anything else not comment. #GNTMgr	NOT
5770	@USER Fuckers all Greeks then	OFF
8510	And what I say because we shouted and kicked from the room by the kicking is boulingk? Ante dear not #gntmgr	NOT
5654	And so as you hold the bird ... #gntmgr	NOT
9164	Duke: they are all my slaves! Villagers: bravo bravo bravo! Violet: you are the real whores and not me! #AgriesMelisses	NOT
9865	With such a president in KETHEA will relapsing who are clean, and will fall to other drugs so ND_thelate # # nd_kommatikoi_diorismoi	NOT
2587	In all that Martha is right is with Andrea, to quit for something #GynaikaXwrisOnoma	NOT
4422	Hey now critically ill. You're one step from the emission of Tsimtsili. For permanent commentator	NOT
308	When you are a voter with view ...	NOT
5336	I love Genevieve, you told you? I said it. #gntmgr	NOT
2563	Very good decision for direct elections of Tsipras. To take every asshole ignorant of history of this country responsibilities. Him and his children. Today idiots talked, but actually put the gun to their temples. It remains only to click the trigger to 30/06.	OFF
3857	I tell my buddy show thick with these clothes? Not telling me insecure simply a change ok then put skirt A ok that prefer to sai monstrosity from insecure TE	NOT
7850	@USER How about MORI goat? The mayor was formally candidate with SYRIZA.	OFF
5857	What the Zoe Konstantopoulou in #TheVoiceGR;	NOT
7276	Come MORI theara Spyroula! #GNTMgr	NOT
668	@USER fish you for pity. How do you move from left to right or you do not understand me. At least there seems to settle that suit.	NOT
9960	Where is Katia? #GNTMgr	NOT
3521	#shoppingstar rogue TH E A R D!	NOT
861	The asshole went to give her the cross ️️️️️ that would justify MORI child? #GynaikaXwrisOnoma	OFF
6892	Not Asimina Suzana does not need to find to itself but to any other EXCEPT ap'ton herself #gntmgr	OFF
4796	\"Susana: \"\"NOT PLACE LAWYERS TO SPEAK ONLY\"\" Joy: \"\"We are not lawyers friendship is what\"\" Susana \"\"MOU FONAZEIS FONAZEIS WHY NOW\"\" #GNTMgr\"	NOT
5633	Sincerely, our st'archidia	OFF
2922	Conclusion: a. Pop syrizaioi assholes, you do not blame kkedes for your inability (and you are stupid if you expect votes from them). b. Pop assholes kkedes. Stop cancels small, continue to claim the big (otherwise it will go to 3%)	OFF
7445	Martina and fruits of #gntmgr	NOT
7060	After @USER is wife	NOT
6248	The ff that now would mean final four; (I do not mean this in ant1) #gntmgr	NOT
3098	@USER What, you're not?	NOT
