id	tweet	lbl
71901	@USER @USER Truth. All you need to do is see what any of them threaten if even moderate gun control proposals are seriously talked about.	GRP
1160339844645761024	@USER You really suck MSNBC! The whole damn county knows! Fake news.	OTH
41289	@USER Creepy Joe with roaming hands for little girls is one of the most noncreditable  demonRATs I have ever seen. He &amp; Jill won't talk about all the disgusting pervert actions of his just their hate and disapproval for conservatives and Trump. Like Hillary just shut up and go away.	IND
28483	\\\"@USER My favorite part is where left leaning people say we should believe all accusations at face value when it comes to sexual misconduct but not when it comes to Keith Ellison. Also I'm a Buddhist who's skeptical, thanks for adding to the all conservatives are Christian\\\"\\\" stereotype.\\\"\\\"\\\"	IND
35726	@USER @USER Same rat that said antifa was a Black organization	GRP
93727	@USER @USER @USER @USER Lisa Page confirmed the Russia story was passed to the MSM as a distraction for gullible liberals to push as a narrative to hinder our duly elected president’s success in office.	GRP
24129	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER but there is also many videos of antifa attacking disabled and old people if you want to see them victors ( spoiler on disabled attack three on one antifa to disabled vet)	GRP
1158059632411205632	\"ANOTHER 2 MASS SHOOTINGS and news outlets already wanna cry   \"\"VIDJA GAMES ARE ReSpONsiBlE\"\"  GOD FUCK THIS SHIT\"	OTH
33301	\\\"@USER It's amusing and sickening to watch these scientists\\\"\\\" twist themselves into knots to justify their gun control agenda. #gunsense is dishonest, through and through.\\\"\\\"\\\"	IND
1159688110575194112	everyone really is the worst	OTH
26171	A Long Ass Blog That Might Not Make Sense URL	OTH
22303	@USER @USER Good Morning! I just followed you back! Let's give these crazy Liberals Hell!	GRP
60140	@USER @USER Fair point but i didnt make the meme and couldnt take the big gov sucks off of it. And besudes meddling in many counties politics and economics. He funds antifa black lives matter to try and divide we the people to try and tear the country apart URL	GRP
1185954509660577792	for the love of god stop putting that shit on my timeline	OTH
77294	@USER @USER She is an ugly black hearted troll URL	IND
47639	Adulting is knowing who fucked cut off in your future plans.....	GRP
80728	@USER Anyone else think she is a lying opportunist?  Yeah...#metoo	IND
29695	#prouduncle 😍 she is the finest cheerleader of them all💙 te amo stinky butt💝 URL	IND
89422	@USER @USER Quick Preview Summary:  Blame Democrats Blame Obama Blame gun control Blame blacks (passively) Blame Democrats	GRP
97760	@USER When are the Republicans going to learn that Democrats hate conservatives .Vote  Thursday	OTH
80940	\\\"#GreatestThingsAboutThe90s NOTHING. The treacherous lefty media people made sure Benny Hill was taken off TV and even more treacherous conservatives\\\"\\\" conspired to remove Maggie Thatcher as our leader then almost fatally signed us even deeper into the extremely hostile commie EU\\\"\\\"\\\"	GRP
49234	@USER @USER Took you this long!! He is a beast and has been for yonks	IND
76379	#LiberalHypocrisy #criminal #democrat #evidence #ellison #liberals #Hypocrites Keith Ellison domestic violence accuser says Democratic party doesn't believe her story  URL	GRP
10734	.@USER : 7 Myths of Democratic Socialism Debunked  URL  #MAGA #KAG	IND
19906	@USER The  tweets show how demented liberals have become.  They have zero credibility	GRP
41659	@USER @USER People died in Puerto Rico because of their government’s corruption !!!!	GRP
46697	@USER Democrats continually prove how crazy they are... URL	OTH
54030	@USER @USER Pushed to my limits. URL	IND
78174	@USER @USER You are such a fraud &amp; doing the fight against anti-Semitism an extreme disservice.	IND
56974	\\\"@USER 🏴‍☠️ This Deplorable\\\"\\\" from the \\\"\\\"Dregs of Society\\\"\\\" says #PUBLIC_EXECUTIONS WILL MAKE CRIMINALS THINK HARDER ABOUT BEING POLITICIANS‼️ #MAGA #WWG1WGA #QAnon #DrainTheSwamp #DrainTheDeepState\\\"\\\"\\\"	GRP
75507	..@USER @USER 2 of 2 Vote her butt right out of office.  #DianeFeinstein is part of the problem in America not part of the solution.  Her old ideas and #ClarenceThomas tricks will not work this time.  #VoteRed2018 #KAG #ConfirmKavanaugh #ConfirmCoachK #MAGA	GRP
46787	@USER Dear Andrew I saw the endorsement by Cory Booker the both of you are made for each other secondly you're view are so far left since you and Cory both hate the President secondly you're a moron running against Rick Scott I hope get beat so bad	IND
98967	@USER @USER Rotten character or what we call in Spanish mal character	IND
1160058626570145792	California stay with some wild shit	OTH
83772	Anyone have any guesses as to what @USER @USER &amp; @USER will lie about this week?? A) The world is ending Friday B) Give me all your money &amp; I'll triple it by tomorrow C) @USER knows everything - just listen to her D) #MAGA	GRP
17174	@USER 😂😂😂😂😂 Liberals really are nuts.	GRP
92958	\\\"@USER Finally! No more terrible takes of The NFL owners are racist\\\"\\\"\\\"\\\"\\\"	GRP
52042	@USER  real shit URL	OTH
1187799521549570048	@USER @USER It has been estimated that CBS News is full of shit and is anti american.	OTH
77307	@USER @USER After seeing the contents of the post @USER I for one are pleased with the legislation we have in regard of gun control. On the other hand legislation does need to be improved to support mental aid to this individual. He has to be sectioned.	GRP
47088	@USER @USER @USER @USER @USER @USER 2/The Democratic Party won’t do anything to him because he’s Muslim Brotherhood &amp; they don’t care about Monahan.  The Muslim Brotherhood needs to be declared a terrorist organization—all of it! Ellison also supports ANTIFA. These people are so foul it’s scary!	GRP
65485	@USER @USER @USER He. Is. A. Sociopath.	IND
74575	@USER @USER Endless Dreg here...😀😀😀😀@USER 🇺🇸🇺🇸🇺🇸#MAGA    &gt;&gt;&gt;&gt;&gt; @USER &lt;&lt;&lt;&lt;&lt;&lt; Pervert supreme of society	GRP
83095	@USER i BREATGE in kpop stan u nigger	GRP
85886	#CincinnatiEnquirer steps into #Gun Control FINALLY. Took a #MassShhoting on their damn door step for their #editors to wake up, but better late than never. URL	OTH
64188	@USER Feinstein and Schumer are political assassins.  Thank heavens that @USER has been able to give a few in the GOP courage to not fold this far.  Conservatives need to hit back hard on these political criminals.	GRP
91012	@USER Get Violent?  Get?  As if the #Occupy #BlackLivesMatter #BaltimoreRiots #Ferguson #Antifa weren't all Democrat VIOLENCE	GRP
1158014233017225221	My brother sitting here blasting Cash Shit in his headphones on the church van 💀😂	OTH
1161356975839547395	Does any of these players want first team football sounds shit	OTH
37252	@USER Antifa is a terrorist organization	OTH
16387	@USER You were made a fooln of last night by Kavanaugh so like a spiteful child seeking attention youngo on your wide eyed rant. You are an embarrassment to the chamber and this country	IND
56689	@USER @USER @USER I know who she is but I've never seen her watch a Benfica games this takes shit to a new level	IND
43448	\\\"Trumpism\\\"\\\" is going so well you along with all your liberal friends felt the need to try to trash it! People aren't stupid as you suppose. #RedWaveRising  #MAGA &amp; #KAG2018 URL\\\"	IND
64496	@USER Dishonored zone where you have to balance on dangerously high edges in a shitty ghetto overrun with rats and bloodflies	GRP
36961	\\\"@USER @USER @USER Nice. That is so true. No life trump haters. Funny thing is trump done everything good for Americans and America yet these anti Americans put trump down! Amazing that people act like Trumps the bad guy! EVIL is the liberal  democrats &amp; the band of haters.. Antifa\\\"\\\" \\\"\\\"blue wave\\\"\\\"\\\"\\\"\\\"	OTH
1159250894355128322	Official Roster for 2k20🧟‍♂️🖤 PG: @USER  SG: @USER  SF: @USER  PF: @USER  C: @USER  Ready to Run this shit up🖤	OTH
54532	#Liberals had some sort of mutual masturbation awards show. This is me still not caring.   @USER @USER @USER @USER URL	GRP
52979	@USER Biggest corrupt lying piece of  s***💩 there ever was!	IND
1156659919422050304	The church of record labels can suck my big fat japanese jamaican cock	OTH
24917	@USER @USER @USER We'll stop when the Democrats stop using the victims of school shootings for their gun control agenda.	OTH
73021	@USER Conservatives just keep doubling down on being terrible people.	GRP
66188	@USER @USER @USER Way to go David👍 I love it when someone can send the liberals into a tessyfiy in the morning. Keep up the fight. 🇺🇸🇺🇸🇺🇸	GRP
79545	@USER She is disgusting	IND
72139	@USER You are so right on this issue and Democrats have been lying to the American people for to long lately it seems like there all going crazy in the head lol	GRP
1157048212362006534	\"@USER Fuck rte and it's shit \"\"news\"\"....\"	OTH
1188312287066644480	@USER @USER Fuck the police!	OTH
69957	@USER Police your own first right?   You see it as unfortunate he is saying these things in public but others see it even more unfortunate that she says the things she says in public. She is an extremely public figure and he is using a similar platform.	OTH
65280	@USER Red Flags: She’s a “professor” at a liberal school and she’s “unable to have healthy relationships with men”. Translation: She’s an Antifa Dyke out to stop a Conservative Judge and President Trump even if she has to lie.	IND
22373	@USER @USER Conservatives have killed hundreds 100000 people as a direct result of conservative policies DWP figures she is such an imbecile Tony Blair put 6% into the NHS Gordon Brown 5.5% that's not fit to be an MP 1.5% she's stealing the National Health Service of us. Chemical attacks	GRP
97209	\\\"3/ you simply gloss right over the silly emotional female, and her nothing problem. Then you delete this as you realize how horrible it is, (or perhaps someone told you), but somehow it is the fault of the liberals,\\\"\\\" who might misinterpret what you wrote in plain English.\\\"\\\"\\\"	OTH
50376	- When she takes her nigga name out her bio. URL	OTH
1160256725997563904	@USER The American media is disgusting and Fake , everyone KNOWS it.	OTH
94241	@USER He is an evil godless man.	IND
25486	@USER Worst place I've experienced that is the fucking movies	OTH
61381	@USER @USER You go Mike and by the way Sarah she is the best lair . URL	IND
38360	@USER @USER Fuck that a bitch needs to have more class you cant act a ass because someone liked a tweet about you it dont matter who you are! #nyfw is not the place to decide to be about that life and run up and throw shoes. What Cardi Did wasnt the issue WHERE it was done was the issue!	IND
50948	@USER @USER @USER @USER @USER Peter....look at your liberal self making no sense.....It is just a little suspicious that everyone making last minute claims against Kavanaugh are Trump hating liberals...And of course they have zero proof of anything...Just like Their collusion obsession.	IND
19694	@USER @USER @USER I agree.   There are obese people trying to change the way they are.  Good luck to them.  Not lazy. Tess_Holliday is doing the opposite.  She is actively promoting that its good and beautiful to be obese.  Its not.  And its down to being lazy and greedy.  Simple science	IND
82529	@USER Bengals v. Some sorry team looking for a butt whoopin’	OTH
57630	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Why do white liberals imagine white people have some power?  White people have been trained for generations not be racially aware.  White liberals are the most anti-white racists I know.  What power do you imagine white people have that other people do not?	GRP
56430	@USER You are becoming the court jester of the senate	GRP
83756	\\\"@USER @USER @USER @USER You hit them for fucking elo and the reason I'm posting this is because he is thee booter EXPOSER\\\"\\\" just shows you cant believe everyone in this community\\\"\\\"\\\"	GRP
20802	@USER ANTIFA? As in anti fascism? Damn who wouldn't want that in America? Maybe our ancestors who fought the nazis in ww2?	OTH
80372	@USER You said it. They're trying to prove that cheepika is goddess and everyone else has nothing to offer. It tells everything about how insecure they are as fans. Now their target is alia because they know how good she is. Alia being so good is threat to their so called goddess.	IND
37565	@USER @USER Investigation reveals it is highly probable it is an ISIS attack. Worst case scenario a joint ISIS-Antifa attack	OTH
96697	@USER @USER @USER That’s a people Chicago hell gun control works in their town	OTH
1160257711939997696	@USER Its sickening how CNN and fake news media using these poor children like this! Disgusting	OTH
47552	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I havent checked it so i cant say anything.	OTH
98793	5.10am Still a crowd at Queens Park protesting the conservatives middle of the night power grab. Shame on the conservatives! What kind of party creates chaos during an election? Rather than working with their citizens to create a healthy economy? @USER #ONpoli	GRP
82193	@USER @USER @USER Typically liberals jump to conclusions.....they dont believe in due process or innocent until proven guilty.....they are the most ANTI AMERICAN bunch	GRP
1185916962414780416	@USER Fucking cracked I'd say	OTH
40154	INTERRUPTING HIS HEARING AT EVERY TURN! BUT THATS OK HE IS A MAN AND CAN TAKE IT! AT LEAST HE WILL REMEMBER WHO WHAT WHEN AND WHERE HE WAS! AFTER THIS KAVANAUGH WILL HAVE DEFINITELY EARNED HIS STRIPES TO SCOTUS!  MAGA!	IND
1156183306439839746	Soon as this country takes our guns away, we’re fucked	OTH
78581	@USER If he doesnt want to face the responsibility for his actions then he is in the wrong job. That is without taking into account him being a bit shit... #AVFC #BRUCEOUT	IND
17391	@USER The Liberals are mentally unstable!!	GRP
19813	@USER Don’t talk shit about 48 laws	IND
1161316257687199744	god damn Tokyo is the fucking worst	OTH
91292	@USER Robyn I was gonna make vegan scones but I ran out of fucking time.  Blame my biochem lab	OTH
87097	@USER She is a lost Soul who has to follow the Party Line. I also believe she has sold her Soul for the Lousy 30Pieces of Silver from the guidance of her Horrible Mother.	IND
31500	@USER @USER Hunnid Stax my shit	IND
97612	@USER @USER The timing is too convenient. She is a paid liar.	IND
10665	@USER @USER @USER Weak argument considering  -GOP congressmen were shot at a baseball practice -People wearing MAGA hats are routinely attacked -Antifa mobs commit violent acts wearing masks -etc.	GRP
49569	@USER you are absolutely right i am a Fool	IND
69455	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Or there is a completely reasonable explanation why our own F@USER GOV’T lied to its peeps about a plane hitting the pentagon which is clearly a missile......... 👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼 URL	OTH
76034	@USER @USER Great and I’m certainly anti fascist but  the group antifa is the most fascist and violent groups in America in case you hadn’t noticed and associated with the largest hate group in America the democratic party	GRP
67009	@USER I think it's more of a choice for ppl to stay hooked on shit	OTH
77261	@USER @USER One of the very first states in the US to legislatively legalize gay marriage. Extremely progressive gun control. Minimum wage increase. Free college. I know these things don’t count for dipshits like you. But they are major and they count.	IND
32201	@USER He schools read a ammo box warning label...	OTH
42594	\\\"@USER @USER Daniels said her job does not reflect her character, really. She is a cheap, sleezy porn lap dancer. The is no high road\\\"\\\" to take in that type of job\\\"\\\"\\\"	IND
1161463427505762306	@USER Shit, the social security number 🤦🏿‍♂️	OTH
59555	@USER These people are absolutely insane! Liberals have been attacking white men for years and it is getting worse. The path they are pushing for will create another civil war which there will not be a recovery AND they are too damn stupid to see that.	GRP
84118	@USER @USER @USER Cops rarely got shot in countries with gun control	OTH
89366	@USER Demon-craps just can't get over the fact that they are not in charge....They're delusional to think something that will effect the country in such a profound way will just be bargained away....American's have Dreams that come first over Illegals.	OTH
18083	@USER @USER @USER @USER Loved to hate MR in Bobby Brown show. That guy really screwed those kids back in the day. Please let him go through all HWs drama. He is my favorite &amp; then Jerry.  Maybe they should have a show Andy?	IND
43269	@USER @USER Well they will start banishing all acct's for promoting URL FB gave @USER Brandon a 30 day z-jail time. I'm sure tomorrow Apple/Jacks will do it too. Let's all just do it and see how many conservatives &amp; #WalkAwayMarch er's they shut down.poof FB begone	IND
54674	@USER We conservatives love him no matter how stupid it makes us /him look! YEE HAW! URL	OTH
40054	@USER He is an egomaniac and doesn’t like to lose so he will spend money for free agency and his drafts are better	IND
24124	@USER @USER @USER Republicans constantly tell us about respecting law enforcement but ignore their judgment on gun control	OTH
43540	@USER FUCKOFF YOU BEEN KNEW IM SCARED OF HIM@	IND
72688	@USER The liberals will use whatever label they can to discredit people who disagree and/or are a threat to their agenda.	GRP
57952	@USER lemme rap on that shit. I'll do a video floatin downstream in a coffin like in horrorland lol	GRP
96871	@USER Yeah sucks honestly but I plan on coming back on variety rather than fortnite and if the opportunities are nice to start esport on another game but I can approve that fortnite esport is over for me.	IND
71775	@USER @USER .  The #MeToo has been ruined by hateful demonic Democrats.  It's now been WEAPONIZED against MEN.  Disgusting how Democrats/Liberals RUIN everything they touch! #VoteRedToSaveAmerica #MAGA	GRP
12506	@USER It bothers me because I feel whoever still supports him is just as racist as he is.  I'm half black and my daughters and daughter are black so I don't get how my family doesn't see anything wrong with supporting him.	OTH
15998	*gets all the bitches*	OTH
68647	\\\"@USER Don't forget the deletion of all of her social media (no doubt Anti-Trump pro Antifa). Why is no-one asking why she cannot fix a year or day? Are they genuinely THAT gullible? She had one\\\"\\\" beer and \\\"\\\"somehow\\\"\\\" ended up in a bedroom? Implausible.\\\"\\\"\\\"	GRP
13725	@USER And these are the *people pushing for gun control 😒	IND
59336	@USER you live in the big dick part cause your gay	IND
74330	@USER @USER You have a dick? Damn didn’t know bhadbhabie was actually a bhadtranny	IND
1185896087221084162	@USER Look at this shit. Throw the damn flag	OTH
27617	@USER Whoever you are you deserve this URL	IND
93610	@USER @USER players should stand up and be counted like soccer players URL	GRP
63287	\\\"@USER @USER Great book by Leo Zagami, Pope Francis, the Last Pope?\\\"\\\" details the breathtaking corruption and evil forces that have been controlling the Vatican for decades.\\\"\\\"\\\"	IND
54898	@USER Rep Maxine Waters has been threatening violence on you the President and vise President. How come she is permitted to do this. Is the DOJ and Washington capital Police sleeping?? Why are all democrats above the law? This is a crime! URL	GRP
58203	@USER @USER You are so correct the Democratic party for slavery and pro-nazi gun control	OTH
92547	@USER BETO is for GUN control!!! In TEXAS that don’t hunt. He is a liberal just like Picante sauce from New Jersey😜   REMEMBER the ALAMO!  Keep Texas Red 🇺🇸	IND
41366	@USER Mueller can go fornicate himself. He is as crooked as the day is long.	OTH
11411	@USER That's what happens when you let a liberal get a hold of a gun.  That would be a good place to start gun control.  Ban liberals from getting guns.	GRP
86698	\\\"@USER @USER Yeah, poor conservatives for having eyes that see, and ears that hear.   If you're loving your brain bath , then continue on , pretty soon pedophlia will be your next great virtue to champion as you see kind loving pedo's dawn your TV set to make you march in line and resist\\\"\\\".\\\"\\\"\\\"	GRP
13824	@USER Mom better watch out for the Moron's hands. He has at least 17 accusation of sexual harassment charges. He is also affected by Pee stained skin due to his liking to be peed on!	IND
33714	@USER @USER The US Open has treated her poorly with the whole controversy over her outfit.  Bottom line is she was treated differently because she is a women of color and this would never happen to a man.  The USTA better soon recognize that she IS women’s tennis and act accordingly!!	OTH
54789	@USER You are such a fucking pu$$y little chinless Donny.	IND
84781	\\\"@USER Better Call Cruz\\\"\\\" is as slimy a piece of the perverted former GOP and a prime example of why those used to be decent Republican Conservatives  need to  VOTE For BETO\\\"\\\"\\\"	OTH
89193	@USER @USER @USER @USER Connections are vital with all of the crap Twitter forces on conservatives.	OTH
31963	@USER I always knew that is how Biden and Obama felt about conservatives. It’s just shocking that they so easily admit it now. No wonder there is such hatred and violence on the left!	GRP
18097	\\\"...I'm smarter than he is, I would be fine, he can punch me all he wants and it wouldn't work... And by the way this wealthy New Yorker actually earned his money it wasn't a gift from Daddy\\\"\\\"  -Jamie Dimon 😎 $JPM\\\"\\\"\\\"	GRP
90142	@USER Another lying liberal.. Many lying libtards will be exposed as they  unclassifie documents. The Liberals will lie cheat and steal to try to bring our country down. Stop this anti-American idiotic socialist movement vote Republican in November Trump 2020.	GRP
70652	@USER @USER @USER She is mentally unstable.	IND
58600	@USER Shocking almost all liberals are crazy and insane since that Clinton witch lost they’ve become #unhinged #deranged  and a bunch of damn #crybabies stop acting like children and grow up	GRP
70164	@USER @USER @USER Well that's going to send the fake makers of main stream media and the left liberals and the powers behind them nuclear. Amazingly powerful world changing moment in humanitys history. #qanon it's everything we've been told to expect! #WWG1WGA #MAGA #MBGA	GRP
86920	\\\"@USER @USER @USER @USER Fascists &amp;Nazis don't abide by patriotic views shared in their presence. Glad the brownshirt arm (AntiFa) of the left wasn't there to inflict the usual violence vs citizens who dare to speak. Do you hear that, Dems who enjoy wings/beer/country music? You're less-than.\\\"\\\" #WalkAway\\\"\\\"\\\"	GRP
99978	@USER @USER Not one of these “journalists” mentioned the arrest of the corrupt mayor yesterday. I guess they were busy not getting blown away in the wind	GRP
88186	@USER @USER They on their bullshit	GRP
99344	\\\"@USER @USER I wonder if they will burn their Levis since @USER has come out in favor of gun control? Levi Strauss teams up with gun control group: We cannot stand by silently\\\"\\\" URL URL\\\"	OTH
47498	@USER Meh @USER should be asking @USER @USER and @USER about their blatant disregard for truth in the gun control discussion now present in the country - this is why criminals have no fear. Government misdirection! URL	OTH
67841	#ibelieveblaseyford is liar she is fat ugly libreal #snowflake she sold her  herself to get some cash !! From dems and Iran  ! Why she spoke after  #JohnKerryIranMeeting ?	IND
1157356964571017217	@USER @USER The catholic church is a disgusting organization that promotes SEXUAL PREDATORS.   Sick..	OTH
1162491463772491776	@USER Make a damn app for Xbox already so my friends/console scrubs can join my server instead of shit Xbox party 😆	OTH
61109	@USER @USER This is ridiculous. She is going to have to vote for him at this point or it will be apparent she accepts bribes.	IND
45422	@USER What they fail to realize is that if even 10% of Trump supporters decide to use force to protest like the lunatic left does now it will be like White Sleeves and Antifa soy boy. They really do not want to keep up this level of rhetoric.	OTH
93754	@USER He is so brutal. Hopefully he sells the team...	IND
32558	@USER Desperation! Abuse of my power cause he is losing his mind	OTH
92478	@USER Well she is dumb as a box of rocks so will give her a pass	IND
23195	@USER So then your saying the @USER platform of gun control and reform is nothing for them to worry about? Kind of like #Kavanaugh is going to kill women and Gays?	IND
55028	@USER He should be removed with the rest of the islamic invaders.	GRP
1161041090209865730	gta ransoms are the fucking worst oh my god	OTH
99668	@USER @USER #MAGA Boy go donate to Trump...he's looking for more GOP suckers like you to cover up his porn stars...shhh don't let his wife know either	IND
35558	.@USER Liberals are steamrolling #TPP through Parliament without proper debate. Why are the Liberals hell-bent on killing Canadian manufacturing jobs? #cdnpoli URL	OTH
59400	#meneither! She is a liar. Clear as day a liar. URL	IND
25944	@USER @USER So we should be denouncing Democrats &amp; their ANTIFA Thugs? Done &amp; Done!!!	GRP
61737	@USER Conservatives have become the cadaver party.	GRP
94427	#Conservatives do NOT represent all Canadians.   They are Authoritarian scum.   #cdnpoli #onpoli URL	OTH
11020	@USER 2 battering rams used by liberals; sex &amp; racism. It is sinister &amp; desperate #BeneathHumanity	OTH
35710	@USER I’m jealous	IND
82852	@USER The monuments that will be torn down in the next 10 years?  Much to the consternation of we conservatives	OTH
76709	\\\"@USER @USER @USER @USER This is great! Mark The Great One\\\"\\\" Levin and Candace \\\"\\\"The Great\\\"\\\" Owens together! This team is unbeatable! They just sent liberals into a frenzy again! A whole block of liberal voters just had their heads explode! And...sadly, Alyssa Milano just wet her pants again! Great team!\\\"\\\"\\\"	GRP
37576	@USER @USER of coarse he is alex and many other nation leaders are as we;ll lapdpgs URL	GRP
66995	@USER You are being unkind to the pin!!!	OTH
13931	@USER @USER Somebody do something!!! This show sucks anymore!! The set designers are good though! #firemalyoung	OTH
86477	@USER @USER @USER @USER @USER @USER @USER @USER @USER It does work. If you want to control a population.  Australian gun control had no effect on homicides.	OTH
80016	@USER @USER That is why you never want to deal with the left/democrats. They have become lunatics. #TrumpDerangementSyndrome	IND
61295	And these entertainment agencies just gonna have to be an ass about it. URL	OTH
1156649295120142336	tgmc the worst hospital, they're lazy af	OTH
11041	#RSSReachesOut Now its open to everyone who really is intolerant. Shame on these Psuedo liberals	OTH
59912	@USER @USER is gross	IND
38444	@USER @USER @USER She is absolutely useless. Everyone knows it except for her and the media.	IND
1186008515963490304	STOP STOP STOP STOP STOP STOP STOP STOP STOP STOP STOP STOP STOP BEING IN SOCIAL MEDIA AND DO YOUR HOMEWORK FUCK	OTH
13425	@USER @USER You will be voted out all together You crazy bat...	IND
95430	@USER so we load into illios insta lock torb immediate flame in all chat moira  do not win a fight all game constant shit talking between a team mate and one of their team still have a torb im fighting a doomfist help	IND
1188650704468172801	Got myself in the worst mood at the worst fucking time	OTH
38235	@USER @USER @USER you are a sexy perverse woman😍😍😍😋😋😋😉😉😈	IND
65400	@USER @USER @USER What Bhagwat tells shakha minions and what he says to rest of the world are two different things. Sanghi goons will keep on raping and killing but the stupid liberals will think sanghis are ' not that bad'. Don't get taken in by his lies else next 5 years India will disappear.	GRP
99287	@USER Holy shit this is sick :0	IND
22919	@USER @USER And people take pride in living in a place where survival is a moment to moment struggle a d everything is just shit. They feel tougher and stronger than people in successful pleasant educated clean areas not plagued by violence and death. I've been that guy.	OTH
21767	@USER @USER @USER He didn't pay a money for his accounts and stuff.  So he is now a stranger.  And everything it is because of his obsession for Sonic.  I hope that he dies there.	IND
95860	@USER @USER Correction: Liberals deliberately distorting.	GRP
56117	@USER @USER @USER @USER LOL!!!   Throwing the BULLSHIT Flag on such nonsense!!  #PutUpOrShutUp   #Kavanaugh   #MAGA   #CallTheVoteAlready URL	IND
1187828273289424896	@USER On everything that shit look fire 💯	OTH
74733	@USER @USER The same way democrats have smeared conservatives/republicans?   What about how democrats don’t stand up for the women that have been sexually assaulted by democratic politicians!! You’re a hypocrite &amp; you need to SHUT the HELL UP!	GRP
40262	@USER @USER Yep. They had to produce this article to shut up the liberals.	GRP
71662	@USER @USER Forget Montel! Those who speak so speak from their own delusional disgusting truth! He is not worth it!  Trash pick up coming! URL	IND
1188050750825517056	Humans are the worst	OTH
25177	#JusticeForSoniasFather  Mr Usman buzdar sb! please respond to Sonia Iqbal daughter of PTI counsellor from okara whose father was killed during elections by nawaz league killers. She is saying she will commit suicide in front of media. Where is justice?	OTH
47943	@USER It also goes to show that all those so called news people that laughed at you are now eating crow. How wonderful it is to watch the looney liberals squirm around like worms drowning in sunshine.	GRP
41588	@USER Got to love that the people making the laws tend to know nothing about the subject they're making the law for. You should hear some of the gun control laws people try to pass here in the states.	GRP
40736	@USER But I thought California had gun control	OTH
69271	@USER @USER Liberals are the worst sexists.  Not all women speak truth especially political activists.  Try judging the veracity of the allegation by evidence instead of gender.	GRP
33983	(Albert)  Conservatives are spreading the lie Anderson Cooper faked a hurricane... URL	IND
1186257280045649920	@USER Communist News Network sucks and lies	OTH
90802	A videographer who reported on the violence of Antifa was found dead due to a tragic car accident. Police now believe his death was no accident at all.  Welcome to the tolerant left.  URL	GRP
97831	@USER Look at all these racist white liberals freaking out because I said Tom Arnold has white privileged.	GRP
75575	@USER @USER @USER @USER @USER Only people that own guns get a say on what to do about gun control.	OTH
31566	URL WHY isn't Peter Strzok and Lisa Page in jail? They are traitors to the United States and it's people! The US does not have a two-tiered system for lawbreakers. #LockThemAllUp  #DeepState  #DrainTheSwamp  #MAGA #WalkAway  #impeachjeffsessions  #DOJ ???	GRP
1159285698458988544	@USER ppl talk about gun control but refuse to demilitarize the police and abolish the military. i hate all this shit	OTH
69479	@USER you are killing me!!! We landed in PHX 30 min early from SAN and have been sitting on tarmac for 40 min. Now officially late looks like I am going to miss my connection to OAK. This sucks!!!!!!!!	OTH
13324	@USER Go back to Canada you freak.	IND
49622	100% agree with Trump on this.  Surprised to see so many liberals talk about how cute he was sneaking candy at a war criminal's funeral. URL	IND
87824	@USER @USER She is such a disgusting hypocrite!	IND
78851	What the hell are these leftys talking about.  They will say anything to stop Maga. URL	GRP
84594	.@USER If his Constituents support him they are as craven as he is. If they don't they need to VOTE HIM OUT! URL	GRP
83069	@USER @USER I'm not in uncomefortbul miss Williams is a great actor or she thinks she is miss Williams is out of order in what she said to the ref rules apply even to miss Williams but your turning it in to o as a women don't this bone that miss Williams is out of order that's a stone wall	IND
45078	@USER I can’t believe you replaced the American flag with the Antifa flag!!	OTH
87686	Who does your hair? Only asking as my pussy is getting bald and I am thinking of trying some new comb-over to hide the worst of it.  #oldageproblems #MAGA URL	OTH
83318	@USER Henny... Why do you outside. Where u and ya pussy ass sister at. We just wanna talk	IND
24340	@USER @USER The left have become a bunch of thugs. #NancyPelosi #chuckschumer	OTH
35688	@USER @USER Levi’s just came out in support of student gun control activists.  Now the Trumpers will be burning their jeans as well as their sneakers!	GRP
42470	\\\"@USER endorses felons\\\"\\\" ah yes and who are felons most likely to be???? this shit reminds of when bernie said Chicago was \\\"\\\"different\\\"\\\" to Vermont in regards to what gun control was needed.\\\"\\\"\\\"	IND
96437	@USER I’m just here to see which liberals decide to politicize this tragedy (despite Cincy having tight gun control)...  👀	GRP
93663	@USER Guess the robber didn't know about all of NYC's gun control laws	IND
94146	@USER @USER The name alt right is to make people think its a right wing group.just like ANTIFA that are fascist. BLM that really to they all black lives dont matter.	GRP
15402	@USER @USER Definitely not as strange as her. Thats for sure. Shes a professor at a alt-left university. All those folks are kooky. #trump #maga	GRP
